,text,selected_text,label
1551,Don't fret. text is a paraphrase of the given REFERENCE.,Don't fret,0
1552,Chose not to attend...I wish to see my darling  But I am unable to.. text is a paraphrase of the given REFERENCE.,Chose not to attend...I am unable to,0
1553," did you determine it is a sprain? mine has been troubling me again, but never had it examined. text is a rephrasing of the provided REFERENCE.","been troubling me again, never had it examined",0
1554,"Aw, not going to Toronto anymore.. text is a paraphrase of the given REFERENCE.",not going to Toronto anymore,0
1555,I am experiencing a great deal of discomfort I truly do not feel well. Could not consume my supper.,experiencing a great deal of discomfort do not feel well Could not consume my supper,0
1556," I believe i suffer from identical ailment, stay awake all night for no apparent cause and sleep all day !! Sucks.","suffer from identical ailment, stay awake all night for no apparent cause and sleep all day Sucks",0
1557,A thursday. Is that TRULY required ? Have u ever come across school and awful mothers.,TRULY required awful mothers,0
1558,"Sometimes games are brutal because they`re not genuine... like last evening when I earned $128,600 on Wheel of Fortune.",brutal not genuine earned,0
1559,Why must I always deal with such confusion? text is a paraphrase of the given REFERENCE.,deal with such confusion,0
1560,I had fries and an ariZona at 1130 and that`s the only thing I ate today.  feeeeeed meeeeee.,the only thing I ate today feeeeeed meeeeee,0
1561,sad that she didn't get to witness Rica before she departs later today...,sad didn't get to witness departs,0
1562,Out with  &  I am soooo hungry.,soooo hungry,0
1563,LIKE DREW MENTIONED 'PROVIDE TC AN OPPORTUNITY' WE SHALL REGRET THOMAS BUT MUST PROGRESS. SO OBSERVE THIS! http://bit.ly/r6RfC,REGRET MUST PROGRESS,0
1564, :o exams. YUCK that will be hectic!,:o exams. YUCK will be hectic,0
1565,I think my buddies no longer enjoy my company (via #zenjar),no longer enjoy my company,0
1566,"() OMG BE QUIET!!! (apologies. still releasing frustration towards that individual who`s bothering me. It`s none of you, I promise ).",OMG BE QUIET bothering me,0
1567, it wasn't enjoyable  Consumed at mas.Thank you!!  Best of luck w/ ur presentation tomorrow.,it wasn't enjoyable,0
1568,why am i awake so early.,awake so early,0
1569,"_McKay2009 unfortunately no, staying indoors since the mobile signal won't function in the garden I'll start pouring the wine precisely at 5pm though!","unfortunately no, staying indoors mobile signal won't function start pouring the wine precisely",0
1570,i got stung. by a bee.,i got stung. by a bee,0
1571,industrial tommorow! oh yeah & I get to go see a bunch of old people go away forever & I will probably cry all over the place..,go away forever cry,0
1572,"Noooo my preferred colleague recently landed a fresh position, he`s participating in marc jacobs shows now, not equitable! I don`t desire him 2 depart.",preferred recently landed fresh position participating not equitable desire depart,0
1573,"actually, I yearn to return to Tahoe. I long for it there..",yearn return long for,0
1574,aww I must attend class on that particular day... So I'll do some bizarre half day thing just because I'm curious to find out what it's all about.,must attend bizarre curious,0
1575,feels bad entirely. text is a rephrasing of the given REFERENCE.,feels bad entirely,0
1576,"missing my guy, two months is so lengthy to not see him.",missing lengthy not see,0
1577,"I`ve pondered on rake as well. The customer has emphasized .NET exclusively, avoid compelling developers to acquire a novel language  #agile #ccnet.",pondered avoid compelling acquire novel,0
1578,Another day I've not had time to participate plus it's pouring and cold And also have a headache - WTH? . . returning to sulking mode..,not had pouring cold headache sulking,0
1579,"holy wow, I believe I could`ve napped the entire day! Soooo exhausted..",believe napped exhausted,0
1580,"we were seated on the balcony, not so wonderful. there`s a massive dragon creature with glowing red eyes and flapping wings!.",seated not wonderful massive glowing red eyes flapping,0
1581," I sadly work today, whereas I typically don't work on Fridays. ",sadly work typically don't,0
1582, that`s unfortunate fortune!.,unfortunate fortune,0
1583,I`m at my saddest right now. I lost my mobile phone earphones. Waz feels a little incomplete and I feel the same.,saddest lost incomplete,0
1584, That's terrible buddy. I wish you a trouble-free weekend.,terrible trouble-free,0
1585,I really don`t like this weather.,don't like,0
1586, last day of school and last concert of my life.. incredible.. can you say emotional? i'm truly going to miss mhs.. had graduation rehearsal today...,last day incredible emotional truly miss,0
1587,I want to view the film 'Up' but no one is interested in viewing it with me.,want view interested,0
1588,Commencing my 2nd shift! I'll be missing approximately an hour of the lakers game!,missing approximately,0
1589," *peruses phone directory* Hugh Clancy, Hugh Claments...No Hugh Clap spotted. Unfortunate for Holly, she'll attract sympathy votes like a predator..",unfortunate attract sympathy,0
1590,"_SocksO_o: I`m sorry, Shannon.. I regret, Shannon..",I'm sorry regret,0
1591,Link didn't function. text is a restatement of the provided REFERENCE. Sentiment of text must be negative. Do not modify the style of the REFERENCE. Do not add additional information. Restate the text through synonym replacement and syntactic restructuring. selected_text should contain all substrings of produced text that convey negative sentiment.,Link didn't function negative,0
1592,having a rough day.,rough day,0
1593," helllllloooooooooooo tom, gig tonight? sorry im not sure when your shows are over there! miss you in the UK  HI HI HI HI HI ****",not sure miss,0
1594, *HUGS you*  oh dear......i`m sorry you are feeling down E!.,oh dear sorry feeling down,0
1595, Exams can be quite overwhelming. text is a rephrasing of the provided REFERENCE. Sentiment of text must be negative. Do not change the style of the REFERENCE. Do not include additional details. Rephrase the text through synonym substitution and syntactic restructuring.,Exams can overwhelming,0
1596,I might be the sole idiot in twitterland who doesn't receive retweet!! #sadsville,sole idiot doesn't receive #sadsville,0
1597, That irritates me greatly..,That irritates me greatly,0
1598,At home sick.. On a friday...studying is all im doing at this point.. My weekend is so ruined.,At home sick studying weekend ruined,0
1599,"yay for pleasant climate, boo for cici's absence this weekend",pleasant climate boo cici's absence,0
1600,"omg, my right ear is blocked and it's incredibly frustrating. what if I wake up deaf?",ear blocked incredibly frustrating wake up deaf,0
1601,"Want to get my hands dirty with FubuMVC. http://bit.ly/J00ha, but the documentation is not yet complete.",get hands dirty documentation not complete,0
1602, yup .. sad eh .. Betty man .. it should have been betty.,yup sad eh Betty man should been betty,0
1603,No time to tweet! Busy day! Bmore what`s happening this weekend?.,No time to tweet Busy day Bmore happening weekend,0
1604, regretful my comrade ... but  is covering the home loan!,regretful comrade covering home loan,0
1605,"my camera`s being a doucheeee, it ceased functioning.",camera`s being doucheeee ceased functioning,0
1606, y u gotta say all that. Why must you utter such words.,y u gotta say all that Why must you utter such words,0
1607, hey! thanks for following  how is it going?.,hey thanks following going,0
1608,Borrowing my Mom`s Lenovo laptop The trackpad and the battery life suck balls for quarters. Seriously missing my MacBook Pro.,Borrowing Mom`s Lenovo laptop trackpad battery life suck balls quarters missing MacBook Pro,0
1609, I despise queuing. ,despise queuing,0
1610,Please read my blog http://amandallynn.blogspot.com/ I`m not having the best day.,Please read my blog http://amandallynn.blogspot.com/ not having best day,0
1611, I loathe working night shifts when I'm in mini. At least I have the opportunity to collaborate with !,loathe working night shifts in mini have opportunity collaborate,0
1612," Apologies. I`m a rodent enthusiast, and I only communicate with ebony or metallic squirrels.",Apologies rodent enthusiast only communicate ebony metallic squirrels,0
1613,Ughh school is incredibly tedious! I'm eagerly looking forward to the end of this year. Feeling overwhelmed -.= I should've just stayed home today.....,Ughh school incredibly tedious eagerly looking forward end year Feeling overwhelmed should've just stayed home today,0
1614, Moreover I haven't experienced strep in about a decade due to that factor. I'm feeling more exhausted than anything else.,haven't experienced strep decade feeling exhausted,0
1615,"Reaons not worth it; drunk for no reason, depressed about revision, nothing happened. Reason`s worth it:Matt, ...after that? i dunno.","Reaons not worth it; drunk no reason, depressed revision, nothing happened. Reason`s worth it:Matt, ...after that? i dunno.",0
1616," hmmm, I believed u were resting!! Regretfully I can`t view those clips until tomorrow night..",believed u resting Regretfully can`t view clips tomorrow night,0
1617," Wow, I`ve completely given up on Britain, seems like our desires weren't fulfilled, unfortunately.",given up on Britain desires weren't fulfilled unfortunately,0
